Size 1128,2
8.013202490687377111e-07,3.465141251310158798e-06
-8.013333463590519764e-07,3.460685306224756401e-06
-1.781174340797291865e-06,3.552680369492051320e-06
-1.848770748138698010e-06,3.894763483701979566e-06
-9.025466227391852917e-07,4.225138579719437467e-06
9.007915753423897264e-07,4.223419358687584292e-06
1.848530735163660281e-06,3.898200374820398935e-06
1.792610923873389776e-06,3.546358284031641255e-06
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.999999999999980851e-06,4.080206235564044514e-06
-1.999999999999980851e-06,4.078471050773221453e-06
8.656987177345849105e-07,1.040344384706050115e-06
-8.640458887148729615e-07,1.036535738401348127e-06
1.824681502471705766e-06,1.246646251800462456e-06
-1.821649467466056197e-06,1.245497452870400096e-06
1.787332509794476141e-06,1.571307066239391526e-06
-1.789784597030387654e-06,1.572413572166073167e-06
7.995518321722961475e-07,1.659566829787990531e-06
-7.979920252423257511e-07,1.666431185422590651e-06
8.044756769455479076e-07,2.314346307342370683e-06
-7.962422841227929520e-07,2.312387391934693850e-06
1.784014987288693429e-06,2.406960828791362329e-06
-1.787718036084255895e-06,2.399666038626083895e-06
1.783606128992310061e-06,2.718372964644251844e-06
-1.786692700052156868e-06,2.722088231743363242e-06
7.996387512245771287e-07,2.810740969893593821e-06
-8.039900540134708668e-07,2.812545359273461697e-06
4.975600561602475770e-07,3.492807427092862959e-06
2.416622190191220441e-07,3.509816515399664161e-06
-5.180705471042300174e-10,3.515735343446641799e-06
-2.429928709748657459e-07,3.508408071366820639e-06
-5.024718179236243123e-07,3.489755859955379151e-06
-1.092729711970639647e-06,3.450171554570050165e-06
-1.382591221330135038e-06,3.469595296693337630e-06
-1.615246765570425583e-06,3.513302952074006548e-06
-1.902041901573919473e-06,3.600621538579023125e-06
-1.961520732031751466e-06,3.654014449362952645e-06
-1.984863976753088547e-06,3.708470589157035335e-06
-1.978326513214927527e-06,3.764853342343527863e-06
-1.938712351601753149e-06,3.826104858412636477e-06
-1.707462765339717058e-06,3.963493202094793097e-06
-1.475167878549238423e-06,4.052730456068207871e-06
-1.192066004133877068e-06,4.155899014025627313e-06
-5.803038080863998202e-07,4.274012162432744833e-06
-2.874076571500499559e-07,4.303458708208653962e-06
-4.759385426492371169e-10,4.313412909497500772e-06
2.864196494972963161e-07,4.302839066243180362e-06
5.793001417959162968e-07,4.272614073798633577e-06
1.193480477692638641e-06,4.158570820762052578e-06
1.475477719266929369e-06,4.055411223356155237e-06
1.711319709112460198e-06,3.969431134963971907e-06
1.938085586711691205e-06,3.827251895383930668e-06
1.977846361919958540e-06,3.765593151623549478e-06
1.984449125930548504e-06,3.708667727860250568e-06
1.960686144039495721e-06,3.654313831494794492e-06
1.903761578440058447e-06,3.600056690741624218e-06
1.632597387779387618e-06,3.507372792127562377e-06
1.366981128111525590e-06,3.470108280611361696e-06
1.092380819835098992e-06,3.447046837253312145e-06
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.999999999999980851e-06,3.923419101378327409e-06
1.999999999999980851e-06,3.799173455572002975e-06
1.999999999999980851e-06,3.714729069036513978e-06
1.999999999999980851e-06,3.667489327620225867e-06
1.999999999999980851e-06,3.666804778223609028e-06
1.999999999999980851e-06,3.692712174587056654e-06
1.999999999999980851e-06,3.726067517234852172e-06
1.999999999999980851e-06,3.740118928044566677e-06
1.999999999999980851e-06,3.722104042243796790e-06
1.999999999999980851e-06,3.647273653188648039e-06
1.999999999999980851e-06,3.525577658872702515e-06
1.999999999999980851e-06,3.362012949147104659e-06
1.999999999999980851e-06,3.169764331579517936e-06
1.999999999999980851e-06,2.970867023804764442e-06
1.999999999999980851e-06,2.798011559710081527e-06
1.999999999999980851e-06,2.666380759412324394e-06
1.999999999999980851e-06,2.575608776707099742e-06
1.999999999999980851e-06,2.540767500389226188e-06
1.999999999999980851e-06,2.547862741778729947e-06
1.999999999999980851e-06,2.571159109621345518e-06
1.999999999999980851e-06,2.586328002913572312e-06
1.999999999999980851e-06,2.571934339220568695e-06
1.999999999999980851e-06,2.504219432556368791e-06
1.999999999999980851e-06,2.393059594191168744e-06
1.999999999999980851e-06,2.235225934953237808e-06
1.999999999999980851e-06,2.046280847004410797e-06
1.999999999999980851e-06,1.844538535627297147e-06
1.999999999999980851e-06,1.666310188156565084e-06
1.999999999999980851e-06,1.526646907853723375e-06
1.999999999999980851e-06,1.436551027138679889e-06
