Size 905,2
4.134808619929835207e-07,-5.747759483167548341e-07
-4.113167200908478503e-07,-5.729889520111990538e-07
-9.196606700212542928e-07,-5.915910461863640845e-07
-9.486465716306439449e-07,-4.955719358823151663e-07
-4.545213622862276136e-07,-3.247525822852284871e-07
4.355310884408599619e-07,-3.261226706352413143e-07
9.515091379756614858e-07,-5.104164528810079494e-07
9.205883122124148772e-07,-6.071035374546823057e-07
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
9.999999999999999547e-07,2.991691660909347477e-07
-9.999999999999999547e-07,2.614283744478966860e-07
9.999999999999999547e-07,-7.140632145653622406e-07
-9.999999999999999547e-07,-6.175559461066718259e-07
4.391033525374024796e-07,-4.563266463636419051e-07
-5.392526421033129425e-07,-4.472244363324950559e-07
3.862922706566287046e-07,-1.389812751819379693e-08
-3.783877760750231057e-07,-1.674471050712264786e-08
1.002200505265416020e-06,-1.441965751941259995e-07
-9.952533876847545893e-07,-1.599163073620819575e-07
9.799504350595015498e-07,-4.242958595688761893e-07
-9.793977133403377960e-07,-4.362365675452804590e-07
4.131429704438379912e-07,-6.902489853845042545e-07
-4.131517441770331058e-07,-6.965409496923528895e-07
4.250899314516269739e-07,-4.321817212597315281e-07
-4.190571155992637518e-07,-4.353123066489200924e-07
9.500481262929022911e-07,-5.872617560203002526e-07
-9.513201153226446086e-07,-5.889881696409613296e-07
9.399205056327047535e-07,-7.288524352614851691e-07
-9.403435039464187804e-07,-7.236595996356454304e-07
4.105288605667944306e-07,-8.690076530410465618e-07
-4.002500858450273234e-07,-8.653286853862865975e-07
2.574132337498275009e-07,-5.535145248816486799e-07
1.252446856900368758e-07,-5.409216284227833453e-07
5.778560523114464035e-11,-5.359552708593306850e-07
-1.248048578132352166e-07,-5.387140109895083612e-07
-2.559355068982436106e-07,-5.504342077312874308e-07
-5.596691189787276297e-07,-5.860487383273079948e-07
-7.129134035591591705e-07,-5.886368760372345151e-07
-8.357839655041983408e-07,-5.905985658562468562e-07
-9.795851299265198538e-07,-5.863333409964526587e-07
-1.010037060272814952e-06,-5.749303622869954256e-07
-1.021665494617572227e-06,-5.611513468525404922e-07
-1.018447705601676305e-06,-5.444131564031426869e-07
-9.956248557990611305e-07,-5.225166923890566991e-07
-8.722500515842426347e-07,-4.619670404327743415e-07
-7.521600700969672423e-07,-4.129178541193796773e-07
-5.999011165334795516e-07,-3.628645440674915594e-07
-2.968559356770600076e-07,-3.006620929904971530e-07
-1.543849385346605395e-07,-2.850271874983475648e-07
-1.516008052198049401e-08,-2.790792066261946363e-07
1.250777882508407890e-07,-2.833890185836217775e-07
2.709048972786902507e-07,-2.988609301167836115e-07
5.890408485827450537e-07,-3.612194636800508428e-07
7.412306161650540959e-07,-4.210667576690872993e-07
8.745702892694890032e-07,-4.735040527038525421e-07
1.001907732413346766e-06,-5.419468261172654445e-07
1.023167683792702330e-06,-5.653527127698107610e-07
1.025797541386652184e-06,-5.824700972579187614e-07
1.012356185582055656e-06,-5.954083064876468256e-07
9.810681370679586723e-07,-6.050195303564819053e-07
8.313922407489064118e-07,-6.002291118997620451e-07
7.153595528368648303e-07,-6.018493009326429986e-07
5.558670387975654979e-07,-6.024145890107465480e-07
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
2.272494691779864305e-07,2.912177709484544955e-07
-2.662131181611583753e-07,1.400485705756074738e-07
9.999999999999999547e-07,-7.125390284658920176e-07
9.999999999999999547e-07,-7.030941779213802478e-07
9.999999999999999547e-07,-6.868837551824671853e-07
9.999999999999999547e-07,-6.564344976230995282e-07
9.999999999999999547e-07,-6.167716567946189274e-07
9.999999999999999547e-07,-5.748274793756996969e-07
